precision,recall,f1-score,support
0.65,0.9904761904761905,0.7849056603773585,105.0
0.0684931506849315,0.13513513513513514,0.09090909090909091,74.0
0.0,0.0,0.0,115.0
0.8333333333333334,0.2,0.3225806451612903,100.0
0.3401015228426396,0.3401015228426396,0.3401015228426396,0.3401015228426396
0.3879566210045662,0.3314028314028314,0.29959884911193496,394.0
0.3975934682335489,0.3401015228426396,0.30812292279955433,394.0
